Category,Title,Original Link,Description,Publication Date,Content
애플,"로지텍, 맥용 인체공학 웨이브 키보드 첫 출시",http://www.edaily.co.kr/news/newspath.asp?newsid=01843366638991256,개인용 주변기기 전문기업 로지텍은 애플 맥 사용자들을 위한 신제품 키보드 2종과 무선 마우스 1종을 출시한다고 26일 밝혔다. 신제품 웨이브 키 포 맥(Wave Keys for Mac) 신제품 웨이브 키 포 맥(Wave Keys for Mac)은... ,"Mon, 26 Aug 2024 09:47:00 +0900","[이데일리 임유경 기자] 개인용 주변기기 전문기업 로지텍은 애플 맥 사용자들을 위한 신제품 키보드 2종과 무선 마우스 1종을 출시한다고 26일 밝혔다.신제품 웨이브 키 포 맥(Wave Keys for Mac)은 인체공학 디자인의 키보드다. 맥에 최적화된 레이아웃과 팔과 손이 자연스럽게 놓일 수 있는 독특한 곡선 키 프레임 디자인을 갖췄다. 키보드 중앙 공백이 있는 분리형 키 프레임이 적용된 기존 인체공학 키보드와 달리, 일체형 키 프레임을 도입해 인체공학 키보드를 처음 사용하는 소비자도 적응 기간 없이 사용할 수 있게 했다. 고급스러운 메모리폼 소재의 3중 구조 손목 받침대가 손목을 안정적으로 지지하고, 로지텍만의 독특한 웨이브 키 프레임으로 기존 모델 대비 57% 더 편안한 사용감을 제공한다. 키보드는 소음을 줄인 조용한 멤브레인 키가 적용됐으며, 숫자 키를 포함한 풀 배열을 갖췄음에도 콤팩트한 사이즈로 사용자의 데스크 공간 활용도를 높인다. 또한 최대 4도까지 받침대 높낮이 조절이 가능해 사용자의 자세에 따라 맞춤형으로 사용 가능하다.무선 일루미네이티드 키보드 MX 키 S 포 맥(MX Keys S for MAC)도 새롭게 선보였다. 맥에 최적화된 레이아웃으로 맥 사용자들이 업무 및 작업 진행 시 퍼포먼스를 효과적으로 높인다. 로지텍의 퍼펙트 스트로크 팬터그래프 키가 적용됐으며, 손끝에 맞게 키캡 중앙을 오목하게 디자인해 정확도와 부드러운 타건감을 개선했다. 단축키에 음성 받아쓰기 및 화상회의 음소거 기능이 추가됐다. 페일 그레이 컬러가 새롭게 추가됐다.무선 마우스 신제품인 MX 에브리웨어 3S 포 맥(MX Anywhere 3S for Mac)은 휴대가 편리한 콤팩트한 사이즈로 빠른 스크롤, 무소음 클릭 및 정교한 트래킹이 특징이다. 이전보다 2배 강력해진 8000 DPI를 지원하는 다크필드 센서를 탑재해 유리를 포함한 어떤 표면에서도 정교한 트래킹이 가능하다. 또한 1초에 최대 1000줄까지 스크롤하고, 픽셀 단위로 정밀한 컨트롤을 지원하는 초고속 매그스피드(MAGSPEED) 휠을 적용해 속도와 정교함이 요구되는 업무에 유용하다. 로우 프로파일의 유선형 디자인으로 안정적인 그립감을 제공하며, 스페이스 그레이 색상이 새롭게 추가됐다. 또한, 소음은 줄이고 클릭감은 살려 업그레이드된 무소음 클릭으로 더욱 조용하게 업무에 집중할 수 있다.이번 신제품 3종 모두 Logi Options+ 앱을 통해 사용자에 맞게 커스터마이징하여 사용 가능할 수 있다. 또한 ‘스마트 액션’ 소프트웨어를 통해 단축키 하나로 여러 개의 작업 수행이 가능해 반복 작업의 시간을 단축하고 효율을 극대화했다. 이지스위치로 최대 3개 기기에 페어링이 가능해 더욱 안전한 멀티 디바이스 사용 환경을 지원하고, Flow 지원 마우스 사용 시 로지텍 Flow 기능으로 페어링 된 3대의 기기를 넘나들며 유연하게 작업할 수 있다.조정훈 로지텍코리아 지사장은 “로지텍은 이번 맥 사용자들을 위한 신제품으로 맥용 인체공학 웨이브 키보드 ‘웨이브 키 포 맥’을 새롭게 처음 선보이며 맥용 제품 포트폴리오를 확장했다”며 “사용자 중심의 솔루션을 제공하기 위해 계속 노력하겠다”고 밝혔다."
애플,"""전기차 접은 애플, '새 먹거리' 가정용 탁상로봇 개발 중""",https://www.yna.co.kr/view/AKR20240815044400009?input=1195m,기업) 애플이 수백명의 인력을 투입해 가정용 탁상 로봇을 개발 중인 것으로 알려졌다. 블룸버그통신은 14일(현지시간) 복수의 익명 소식통을 인용해 애플이 아이패드와 유사한 디스플레이에 로봇팔을 결합한 형태의... ,"Thu, 15 Aug 2024 15:58:00 +0900","차병섭 기자
블룸버그, 소식통 인용 보도…디스플레이와 로봇팔 결합 형태
애플 로고 [AFP 연합뉴스 자료사진]
(서울=연합뉴스) 차병섭 기자 = 미국 빅테크(거대 기술 기업) 애플이 수백명의 인력을 투입해 가정용 탁상 로봇을 개발 중인 것으로 알려졌다.
블룸버그통신은 14일(현지시간) 복수의 익명 소식통을 인용해 애플이 아이패드와 유사한 디스플레이에 로봇팔을 결합한 형태의 가정용 탁상 기기를 개발하고 있다고 보도했다.
로봇팔을 이용해 대형 스크린을 움직일 수 있고 화면을 위아래는 물론 한 바퀴 회전시키는 것도 가능한 형태로, 아마존 에코쇼10과 같은 기존 제품의 변형이 될 것으로 전망된다.
애플의 인공지능(AI) 시스템인 '애플 인텔리전스'와 음성 비서 '시리'가 탑재될 이 기기는 가전제품 원격조종이 가능한 스마트홈 지휘소, 화상회의 기기, 원격 주택보안 기기 등으로 쓰일 예정이다.
애플은 이르면 2026∼2027년 1천 달러(약 136만원) 수준의 가격으로 이 제품을 출시하는 것을 목표로 하고 있다.
스마트폰 산업이 성숙단계에 접어들면서 아이폰 매출이 지지부진한 데다 지난 2월 자율주행 전기차인 애플카 개발 프로젝트도 중단된 가운데, 애플이 새로운 먹거리를 찾는 과정에서 로봇 개발에 나서고 있다는 평가다.
애플 임원진은 2022년 이미 이 사업을 승인했지만, 회사 내부에서 견해차가 계속 있었는데, 최근 몇 달 사이 공식적으로 자원 투입이 늘어나기 시작했다고 소식통들은 설명했다.
애플이 이 사업을 우선하여 추진하기로 결정했으며, 팀 쿡 최고경영자(CEO)도 사업에 찬성하는 것으로 보인다는 것이다. 이번 사업은 애플워치 및 애플카 프로젝트를 맡았던 케빈 린치 기술 부문 부사장이 관장하고 있다.
다만 이 기기의 기능이 초기 구상보다 줄어드는 등 변화가 많고, 상품성 등을 둘러싸고 사내에서 비관론도 여전한 것으로 전해졌다.
애플 측은 블룸버그의 논평 요청에 입장을 밝히지 않았다.
bscha@yna.co.kr
제보는 카카오톡 okjebo <저작권자(c) 연합뉴스, 무단 전재-재배포, AI 학습 및 활용 금지>"
애플,"“애플·구글, 한국서 앱마켓 갑질 여전...법·제도 반드시 보완해야”",https://www.mk.co.kr/article/11094609,국민의힘 최형두·박정훈 의원실 주최 토론회 애플·구글 등이 ‘인앱결제 강제 금지법’이 시행된 후에도... 토론회 참석자들은 애플이 유럽연합(EU)에서 규제에 대응해 수수료율을 낮춘 사실을 언급했다. EU... ,"Fri, 16 Aug 2024 18:29:00 +0900","국민의힘 최형두·박정훈 의원실 주최 토론회
사진 확대 애플 로고<연합뉴스>
애플·구글 등이 ‘인앱결제 강제 금지법’이 시행된 후에도 독점적 지위를 유지하고 있으며, 특히 한국의 앱 개발사들이 차별대우 받고 있다는 비판이 거듭 제기되고 있다. 미국·유럽에서와 달리 한국에서는 행정기관 처분에도 앱마켓 사업자들이 별다른 반응을 보이지 않고 있다는 지적이다.
국민의힘 소속 최형두·박정훈 의원실은 16일 이같은 문제점을 다룬 ‘인앱 결제 강제에 따른 이용자 이익 저해 대응 방안 토론회’를 공동개최했다.
토론회 참석자들은 애플이 유럽연합(EU)에서 규제에 대응해 수수료율을 낮춘 사실을 언급했다. EU 집행위원회가 플랫폼의 지배력 남용에 대해 18억유로(약 2조7000억원)의 과징금을 부과하고 규제를 강화하자 애플은 결제 수수료를 낮게는 20% 수준까지 낮춘 바 있다.
반면 한국에서는 이른바 인앱결제 강제 방지법(전기통신사업자법 개정)이 지난 2022년 시행됐지만, 이를 통해 허용된 외부결제 수수료율도 여전히 26~27% 수준인 것으로 전해졌다.
최경진 가천대학교 법과대학 교수는 “전기통신사업법 개정안 제 22조9항에 따르면 특정결제방식을 강제하는 행위를 금지하고 있으나 특정한 결제방식이 무엇인지가 문제”라며 “신용카드나 현금이체 등 결제수단이라면 이 법은 무용지물이 되기 때문에 폭넓게 규정해야 한다”고 말했다.
애플이 앱마켓 지배력을 통해 국내 앱 개발사들로부터 수수료를 과다징수 했던 사건도 여전히 피해업체들에 대한 보상이 이뤄지지 않고 있다.
모바일게임협회를 대리해 2022년부터 애플의 부당 수수료 수취을 다퉈온 강남규 법무법인 가온 대표변호사는 “방통위에서 시정권고 및 과징금 조치를 취하겠다고 하고 1년이 지났지만 여전히 과거애 부당하게 수취해 간 3500억 원의 수수료에 대해서는 아무런 조치도 취해지지 않고 있다”고 했다.
그는 이어서 “영국에서는 과다수수료에 대해 1조1000억에 달하는 소송이 진행 중이고, 미국은 구글이 1심에서 합의금으로만 7억 달러(약 9450억원)를 썼다. 우리나라도 뭔가 뚜렷한 선례가 필요하다”라며 원상회복명령 등의 조치를 촉구했다.
지난해 10월 방송통신위원회는 구글·애플 인앱결제 강제와 관련해 과징금 690억원을 부과하는 시정조치 방안을 발표한 바 있으나 아직도 최종 결정을 내리지 못하고 있다. 이에 대해 조주연 방통위 통신시장조사 과장은 “방통위가 정상화되면 심의, 의결을 할 수 있을 것”이라고 밝혔다.
조 과장은 또 “구글과 애플 앱마켓의 시장 지배력을 이용한 행위가 국내 모바일 생태계 전반에 악영향을 미칠 수 있다고 생각해 제도 개선을 통해 앱 개발사 마케팅 행위를 보호하고 이용자 권익을 증진해야 한다”고 주장했다.
한동훈 국민의힘 대표는 축사를 통해 “구글과 애플에 대한 과징금 부과 계획을 밝힌 방송통신위원회가 해당 기업들에 대한 조사를 마무리하는 중인 것으로 전해졌다”며 “공정한 경쟁환경 조성을 위해서는 법·제도적 점검과 보완이 반드시 필요하다”고 강조했다."
애플,"이젠 '메이드 인 인디아'…애플, 올해 인도서 주력 모델 첫 생산",https://biz.sbs.co.kr/article_hub/20000187734?division=NAVER,애플의 최고가 아이폰 플래그십 모델인 아이폰 프로와 프로 맥스 모델이 인도에서 올해 처음으로 생산된다고 익명의 소식통을 인용해 블룸버그통신이 현지시간 19일 보도했습니다. 소식통들은 애플의 최대 협력사인... ,"Tue, 20 Aug 2024 15:16:00 +0900",
애플,"애플, 올해 인도서 최신 아이폰 프로 등 주력 모델 첫 생산",https://www.yna.co.kr/view/AKR20240820108700009?input=1195m,애플의 최고가 아이폰 플래그십 모델인 아이폰 프로와 프로 맥스 모델이 인도에서 올해 처음으로 생산된다고 익명의 소식통을 인용해 블룸버그통신이 19일(현지시간) 보도했다. 소식통들은 애플의 최대 협력사인 폭스콘... ,"Tue, 20 Aug 2024 15:10:00 +0900","임상수 기자
작년 인도 뭄바이 애플 스토어를 찾은 팀 쿡 애플 CEO [EPA 연합뉴스 자료사진. 재판매 및 DB 금지]
(서울=연합뉴스) 임상수 기자 = 애플의 최고가 아이폰 플래그십 모델인 아이폰 프로와 프로 맥스 모델이 인도에서 올해 처음으로 생산된다고 익명의 소식통을 인용해 블룸버그통신이 19일(현지시간) 보도했다.
소식통들은 애플의 최대 협력사인 폭스콘 테크놀로지는 올해 가을 최신 제품이 출시된 직후 몇 주 내 조립을 시작할 예정이라면서 인도 타밀나두주 현지 공장에서 근로자 수천 명에게 교육을 시작했다고 전했다.
이들은 현지 공장이 글로벌 출시를 앞둔 아이폰 16 프로와 프로 맥스 생산을 위한 준비를 서두르고 있다고 덧붙였다.
애플이 이처럼 고급 모델까지 아이폰 전체 제품군을 인도에서 생산하는 것은 나렌드라 모디 인도 총리의 첨단 제조 시설 유치를 위한 인센티브에 힘입어 2021년부터 시작된 생산 현지화의 한 획을 긋는 것으로 평가된다.
애플은 여전히 아이폰 대부분을 중국에서 생산하고 있지만 미·중 긴장에 따른 위험을 줄이기 위해 점차 중국 이외의 국가로 생산지를 다변화해왔다.
이런 노력의 결과로 애플은 올해 3월로 끝나는 2024 회계연도 상반기 인도에서 140억 달러(약 18조7천억 원) 규모의 아이폰을 조립했으며, 이는 전 세계 생산량의 14%에 해당한다.
또 다른 협력사인 페가트론 인도사업부와 타타그룹도 조만간 프로 모델 생산을 시작할 수 있다고 소식통들은 전했다.
이와 함께 인도에서 아이폰이 중산층 지위의 상징으로 떠오르면서 매출이 증가하고 있어 애플의 입장에서도 세계 최대 인구 대국인 인도가 점차 중요한 시장이 되고 있다.
이에 따라 지난해 최고경영자(CEO) 팀 쿡이 인도를 직접 방문해 애플 스토어 2곳을 처음으로 개장했다. 현재 애플의 인도 매출은 80억 달러(약 10조7천억 원)에 육박한다.
다만 아직 인도에서 고가 모델에 대한 수요가 상대적으로 적어 인도에서 생산된 아이폰 프로와 프로 맥스 모델 대부분은 유럽과 중동, 미국으로 수출될 예정이다.
아이폰은 최근 몇분기 판매가 부진했지만, 여전히 애플 글로벌 매출의 절반을 차지하고 있다.
애플, 폭스콘, 페가트론 대변인은 이에 대한 논평을 거부했으며, 타타는 논평 요청에 응하지 않았다고 블룸버그는 덧붙였다.
nadoo1@yna.co.kr
제보는 카카오톡 okjebo <저작권자(c) 연합뉴스, 무단 전재-재배포, AI 학습 및 활용 금지>"
애플,"삼성전자, 2분기 세계 스마트폰 출하량 1위…애플은 매출액 1위",http://news.mt.co.kr/mtview.php?no=2024082217201240261,애플은 매출액 1위를 가져갔다. 22일 시장조사업체 카운터포인트리서치에 따르면 삼성전자는 2분기 세계 스마트폰 시장에서 출하량 19%를 점유하며 직전분기에 이어 1위를 유지했다. 매출액 기준으론 애플이 1위(42... ,"Thu, 22 Aug 2024 17:31:00 +0900","삼성전자, 2분기 세계 스마트폰 출하량 1위…애플은 매출액 1위
머니투데이 성시호 기자
2분기 전 세계 스마트폰 시장 매출액(위쪽부터)·평균판매단가(ASP)·출하량./사진제공=카운터포인트리서치
(76,400원 ▼1,300 -1.67%)
가 올 2분기 세계 스마트폰 시장에서 출하량 1위를 기록했다. 애플은 매출액 1위를 가져갔다.22일 시장조사업체 카운터포인트리서치에 따르면 삼성전자는 2분기 세계 스마트폰 시장에서 출하량 19%를 점유하며 직전분기에 이어 1위를 유지했다.매출액 기준으론 애플이 1위(42%)를 차지하고 삼성전자가 2위(16%), 샤오미가 3위(7%)다.삼성전자는 평균판매단가(ASP)와 출하량이 모두 늘어 매출액이 전년동기보다 5% 성장했다.카운터포인트리서치는 2분기 세계 스마트폰 출하량을 전년동기보다 8% 증가한 2억8910만대로 집계했다. 매출액도 같은 기간 8% 성장한 것으로 추산했다.고가 스마트폰은 성장세를 이어갔다. 800달러(107만원) 이상의 스마트폰 부문은 400달러(53만원) 미만 부문 점유율을 빼앗아 전년동기보다 2%포인트 성장했다.타룬 파탁 카운터포인트리서치 연구위원은 ""프리미엄화 추세는 AI 트렌드와 맞물려 향후 몇 분기 동안 평균판매단가(ASP) 및 매출액을 상승시킬 것으로 보인다""며 ""올해는 전체 스마트폰 출하량에서 생성형 AI폰이 차지하는 비중이 약 18%에 이를 것""이라고 밝혔다."
애플,"""애플, 가정용 탁상 로봇기기 개발""…새로운 수익원 확대",https://www.bloter.net/news/articleView.html?idxno=621429,애플이 새로운 수익원을 확보하기 위해 디스플레이와 로봇 팔다리를 결합한 가정용 탁상 기기를 개발하고 있다고 14일(현지시간) 블룸버그통신이 보도했다. 블룸버그는 사안에 정통한 소식통을 인용해 애플이 얇은 로봇... ,"Thu, 15 Aug 2024 14:00:00 +0900","애플이 새로운 수익원을 확보하기 위해 디스플레이와 로봇 팔다리를 결합한 가정용 탁상 기기를 개발하고 있다고 14일(현지시간) 블룸버그통신이 보도했다.
/사진=픽사베이
블룸버그는 사안에 정통한 소식통을 인용해 애플이 얇은 로봇 팔을 사용해 대형 스크린을 움직일 수 있는 탁상용 기기를 개발하고 있다고 전했다. 해당 제품의 디스플레이는 위아래로 움직이고 360도 회전도 가능하다.
애플은 이 제품에 스마트 홈 명령 센터, 화상회의 기기, 원격 제어 홈 보안 기능을 포함할 계획인 것으로 전해진다. 또 애플의 인공지능(AI) 음성비서인 시리로 제어가 가능하게 설계할 계획이다. 예를 들어 영상 통화 중 시리를 통한 명령에 따라 디스플레이가 움직이거나 다양한 목소리를 인식하고 그에 따라 카메라 각도를 조정하는 식이다.
해당 제품은 화면이 달린 아마존의 AI 스피커인 에코쇼10와 현재는 단종된 메타의 포털과 같은 제품의 변형된 버전이 될 것으로 예상된다. 현재 수백명으로 구성된 팀이 이 기기를 개발하고 있는 것으로 알려졌다.
애플은 수년간 태블릿 형태의 로봇 제품을 검토해왔지만 내부적으로 합의에 도달하지 못해 개발이 늦춰진 것으로 전해진다.
애플 마케팅 팀은 소비자들이 이러한 제품을 구매할 의사를 나타낼지에 대해 의문을 제기했고 소프트웨어 엔지니어링 임원은 개발 인력 부족에 대해 우려를 표출했다. 그러나 팀 쿡 최고경영자(CEO)와 존 터너스 하드웨어 엔지니어링 책임자가 이 기기 개발을 추진했다.
애플 경영진은 코드명 J595인 이 프로젝트를 지난 2022년에 승인했으나 본격적인 진행은 최근 몇 달 동안 이뤄졌다. 현재 애플은 해당 제품 개발을 우선순위로 두고 있다. 이르면 2026년, 또는 2027년에 출시하고 가격은 약 1000달러 책정하는 것을 계획하고 있다. 다만 계획이 변경될 가능성도 있다.
블룸버그는 애플이 AI 시스템인 애플 인텔리전스를 보다 많이 활용하고 매출을 늘리기 위해 노력하기 위해 로봇 제품을 개발하는 것이라고 분석했다. 아울러 애플은 올해 초 ‘애플카’로 알려진 자율주행 전기차 개발을 포기한 후 차세대 먹거리로 로봇 공학을 선택한 것으로 보인다.
애플의 전체 매출 약 절반을 차지하는 아이폰 매출은 최근 몇 분기 동안 둔화세를 보였다. 애플은 다음 달 카메라, 프로세서, 디스플레이 등이 강화된 아이폰16 시리즈를 출시할 예정이지만 의미 있는 수준의 매출 성장 가속화로 이어지지는 않을 것으로 보인다.
애플은 이 밖에도 가정용 로봇을 개발 중이며 휴머노이드 로봇 개발에 대해서도 논의한 것으로 전해진다.
애플은 스마트홈 기기 시장에서 경쟁업체를 따라잡지 못하고 있다. 홈팟 스피커는 아마존과 구글에, 애플 TV 셋톱박스는 로쿠 등 경쟁사에 밀리고 있다."
애플,"2분기 국내 스마트폰 점유율, 삼성 1%p 상승…애플은 하락",https://www.viva100.com/main/view.php?key=20240822010006027,"2분기 국내 스마트폰 점유율, 삼성 1%p 상승…애플은 하락 삼성전자가 2분기 국내 스마트폰 점유율이 소폭 상승했다. 반면 애플은 줄어든 것으로 나타났다. 22일 시장조사기관 카운터포인트리서치에 따르면... ","Thu, 22 Aug 2024 13:04:00 +0900","국내 스마트폰 점유율.(표=카운터포인트리서치)
삼성전자가 2분기 국내 스마트폰 점유율이 소폭 상승했다. 반면 애플은 줄어든 것으로 나타났다.
22일 시장조사기관 카운터포인트리서치에 따르면 삼성전자는 2분기 국내 스마트폰 시장에서 갤럭시 A15, 갤럭시 버디 3 등 중저가 모델 출시 영향으로 1분기 75%에서 1%포인트 늘어난 76%의 점유율을 기록했다.3분기에는 지난 7월 출시한 갤럭시 Z 플립 6 등 신제품 효과로 점유율이 더 오를 것으로 예측된다.지난해 3분기에도 같은 효과로 삼성의 점유율이 70%대에서 84%로 성장했던 바 있다.지난해 4분기 35%를 기록했던 애플의 점유율은 올해 1분기 24%로 급락했다가 2분기 다시 22%로 낮아졌다.비싼 가격과 신작 출시 전 대기 수요로 인해 판매량이 위축됐다고 카운터포인트리서치는 설명했다.삼성, 애플 외 다른 제품들의 점유율은 2%대로 여전히 미미한 수준이었다.한편 카운터포인트리서치는 2분기 국내 스마트폰 시장 규모가 교체 동인 부족으로 인해 작년 동기보다 약간 줄어들었다고 밝혔다.전화평 기자 peace201@viva100.com 기자의 다른기사보기 >"
애플,"“애플, 전기차 대신 가정용 탁상 로봇”",https://news.kbs.co.kr/news/pc/view/view.do?ncd=8036194&ref=A,전기차를 포기한 애플이 가정용 탁상 로봇을 개발 중인 것으로 알려졌습니다. 블룸버그통신은 현지 시각 14일 복수의 익명 소식통을 인용해 애플이 아이패드와 유사한 디스플레이에 로봇팔을 결합한 형태의 가정용 탁상... ,"Thu, 15 Aug 2024 16:12:00 +0900",
애플,9월 10일 공개 신형 아이폰…스마트폰 시장 전운,https://news.heraldcorp.com/view.php?ud=20240826050104,"애플의 신형 스마트폰 ‘아이폰16’의 등장이 약 보름 앞으로 다가오면서, 스마트폰 시장에 전운이 감돌고 있다. 하반기 출시된 삼성전자 폴더블폰과 본격적인 격돌을 앞두고 있다. 특히 올해는 삼성과 애플의... ","Mon, 26 Aug 2024 09:24:00 +0900","-아이폰16 등장 보름앞으로
-삼성과 AI 스마트폰 경쟁 본격
-애플, 한국 첫 출시국에 포함시키고 삼성 텃밭 공략 선전포고
서울 중구 명동 애플스토어 아이폰이 전시돼 있다. [임세준 기자]
[헤럴드경제=박세정 기자] 애플의 신형 스마트폰 ‘아이폰16’의 등장이 약 보름 앞으로 다가오면서, 스마트폰 시장에 전운이 감돌고 있다. 하반기 출시된 삼성전자 폴더블폰과 본격적인 격돌을 앞두고 있다.
특히 올해는 삼성과 애플의 ‘자존심’ 싸움이 어느 때보다 치열해진다. 오는 10월부터 신작 아이폰에도 인공지능(AI) 기술이 업데이트 돼, 세계 첫 AI폰 자리를 꿰찬 삼성과 AI 스마트폰 기술 경쟁을 펼친다. 애플은 사상 처음으로 한국을 아이폰 1차 출시국에 포함시켜, 삼성 텃밭인 국내 시장 공략을 더욱 강화한다.
26일 블룸버그 등 외신에 따르면, 애플은 오는 9월 10일 아이폰16을 비롯해, 애플워치, 에어팟 신작 제품을 공개하는 행사를 연다.
공식 판매는 제품을 공개한 후 10일 뒤인 내달 20일부터 본격적으로 시작된다.
지난해 아이폰15 국내 출시 당시, 서울 중구 명동 애플스토어에서 사전예약 구매자들이 신제품을 수령하기 위해 매장으로 입장하고 있다. [임세준 기자]
애플이 올해 선보이는 ‘아이폰16’은 애플의 첫 AI 스마트폰으로 일찌감치 뜨거운 관심을 받았다. 다만, 공개 시점인 9월에는 AI 기능이 도입되지 않고 10월부터 관련 기능을 순차적으로 사용할 수 있을 전망이다.
애플은 앞서 지난 6월 세계개발자회의(WWDC)에서 자체 AI 기술 ‘애플 인텔리전스’를 발표하고 기기 적용을 예고했다. 인텔리전스는 생성형 AI를 기반으로 통화 녹음과 요약 기능 등을 제공한다.
이외에도 아이폰16에는 사진 촬영을 위한 전용 버튼이 생긴다. 제품 디자인은 전작인 아이폰15와 큰 차이는 없을 것으로 외신 등은 내다보고 있다.
아이폰16 출시가 코앞으로 다가오면서, 스마트폰 시장은 어느 해보다 긴장감이 감돈다. 올 하반기 신작들은 AI로 대표되는 삼성과 애플의 기술 현주소를 확인할 수 있는 이정표가 될 것으로 보이기 때문이다.
당장, 삼성은 AI 스마트폰 경쟁 ‘맞수’가 등장하는 셈이다. 삼성은 실시간 번역 기능 등을 앞세워 일찌감치 세계 ‘첫 AI 스마트폰’ 자리를 선점했다.
애플의 AI 기능이 아직 제대로 베일을 벗지 않은 만큼, 향후 스마트폰 시장의 성패를 좌우할 AI 경쟁에 대응할 중요한 분기점이 될 것이라는 평가다.
서울 중구 명동 애플스토어에서 고객들이 제품을 살펴보고 있다. [임세준 기자]
한국 시장에서 유독 콧대가 높았던 애플도 이례적으로 국내 시장을 상당히 의식하고 있다는 목소리도 나온다. 아이폰 출시 이후, 사상 처음으로 한국을 1차 출시국에 포함시키는 것도 이같은 이유다. 삼성의 텃밭인 국내 공략을 강화하겠다는 ‘선전포고’이자, AI ‘테스트베드’ 시장이 된 한국 시장을 더 이상 후순위로 미룰 수 없다는 판단에 따른 것으로 보인다.
한편, 삼성은 아이폰16에 맞서, 가격을 낮춘 ‘반값 제품’까지 동원해 총력전에 나섰다. 최근 출시한 폴더블폰에 더해 오는 10월에는 80만원대 ‘갤럭시S24 FE(팬에디션)’을 시장에 선보인다. 이 제품은 160만원이 넘는 ‘갤럭시S24 울트라’의 반값 수준으로 가격은 낮추되, 기능은 프리미엄급을 유지한 제품이다. AI를 비롯해, 갤럭시S24 주요 기능 대부분이 탑재된다.
sjpark@heraldcorp.com"
